roster_randomid,url,action,created_at,interaction_seconds,remote_ip
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49374/submissions/8601?preview=1&rand=22683,show,2016-07-18T06:08:38Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49374/submissions/8601,show,2016-07-18T06:08:36Z,21.0,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49375,show,2016-07-18T05:31:24Z,14.0,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-07-18T05:30:53Z,19.0,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/pages/practice-exams,show,2016-07-17T02:00:06Z,11.0,4.35.159.59
106707,https://canvas.eee.uci.edu/courses/2230/pages/proctoru-exam-test-takers-only,show,2016-07-17T01:59:56Z,,4.35.159.59
106707,https://canvas.eee.uci.edu/courses/2230/pages/final-exam-information?module_item_id=62458,show,2016-07-17T01:59:21Z,,4.35.159.59
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-07-17T01:58:15Z,,4.35.159.59
106707,https://canvas.eee.uci.edu/courses/2230/files/748112/download?wrap=1,show,2016-07-16T22:25:34Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49374?module_item_id=62441,show,2016-07-16T22:25:31Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-07-16T22:25:22Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/files/748111/download?wrap=1,show,2016-07-16T22:25:08Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49375?module_item_id=62442,show,2016-07-16T22:25:04Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-07-16T22:24:45Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/pages/week-2-daily-lectures?module_item_id=62422,show,2016-07-15T21:30:44Z,11.0,4.35.159.59
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-07-15T21:30:36Z,,4.35.159.59
106707,https://canvas.eee.uci.edu/courses/2230/pages/week-4-daily-lectures?module_item_id=62440,show,2016-07-15T20:42:09Z,14.0,4.35.159.59
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-07-14T20:40:03Z,,4.35.159.59
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-07-14T20:10:58Z,,4.35.159.59
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49374,show,2016-07-14T04:27:20Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49374/submissions,create,2016-07-14T04:27:20Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49374,show,2016-07-14T04:26:35Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49374,show,2016-07-14T04:25:34Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/pages/week-2-daily-lectures?module_item_id=62422,show,2016-07-13T20:34:40Z,,66.214.81.151
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-07-13T20:34:33Z,,66.214.81.151
106707,https://canvas.eee.uci.edu/courses/2230/files/748112/download?wrap=1,show,2016-07-13T20:34:28Z,,66.214.81.151
