roster_randomid,url,action,created_at,interaction_seconds,remote_ip
105751,https://canvas.eee.uci.edu/courses/2230/files/748133/download?wrap=1,show,2016-07-19T21:20:51Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/files/748132/download?wrap=1,show,2016-07-19T21:20:50Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/files/748130/download?wrap=1,show,2016-07-19T21:20:40Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/files/748149/download?wrap=1,show,2016-07-19T21:20:39Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/files/748140/download?wrap=1,show,2016-07-19T21:20:38Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/pages/practice-exams?module_item_id=62459,show,2016-07-19T21:19:31Z,27.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-19T21:18:03Z,13.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/files/748140/download?wrap=1,show,2016-07-19T21:05:03Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748149/download?wrap=1,show,2016-07-19T21:05:02Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/pages/practice-exams?module_item_id=62459,show,2016-07-19T21:04:54Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748160/download?wrap=1,show,2016-07-19T20:58:07Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748161/download?wrap=1,show,2016-07-19T20:58:04Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748133/download?wrap=1,show,2016-07-19T20:58:02Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748132/download?wrap=1,show,2016-07-19T20:58:01Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748130/download?wrap=1,show,2016-07-19T20:57:58Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/pages/practice-exams?module_item_id=62459,show,2016-07-19T20:57:51Z,20.0,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-19T20:57:43Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748160/download?wrap=1,show,2016-07-19T20:50:44Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748132/download?wrap=1,show,2016-07-19T20:50:39Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748149/download?wrap=1,show,2016-07-19T20:42:22Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/pages/practice-exams?module_item_id=62459,show,2016-07-19T20:42:16Z,22.0,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-19T20:42:07Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748132/download?wrap=1,show,2016-07-19T20:20:04Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748140/download?wrap=1,show,2016-07-19T20:19:55Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/pages/practice-exams?module_item_id=62459,show,2016-07-19T20:19:49Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49367?module_item_id=62451,show,2016-07-19T20:19:47Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49376?module_item_id=62450,show,2016-07-19T20:19:46Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-19T20:19:39Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748152/download?wrap=1,show,2016-07-19T20:17:40Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748154/download?wrap=1,show,2016-07-19T20:17:29Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748160/download?wrap=1,show,2016-07-19T20:17:21Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748161/download?wrap=1,show,2016-07-19T20:17:19Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748133/download?wrap=1,show,2016-07-19T20:17:17Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748132/download?wrap=1,show,2016-07-19T20:17:15Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748130/download?wrap=1,show,2016-07-19T20:17:13Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748149/download?wrap=1,show,2016-07-19T20:17:10Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748140/download?wrap=1,show,2016-07-19T20:17:09Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/pages/practice-exams?module_item_id=62459,show,2016-07-19T20:17:01Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49367?module_item_id=62451,show,2016-07-19T20:17:00Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49376?module_item_id=62450,show,2016-07-19T20:16:58Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-19T20:16:54Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49376?module_item_id=62450,show,2016-07-19T20:16:51Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-19T20:16:36Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/pages/week-4-daily-lectures?module_item_id=62440,show,2016-07-19T06:10:38Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/files/748020/download?wrap=1,show,2016-07-19T06:03:15Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/pages/week-5-daily-lectures?module_item_id=62449,show,2016-07-19T06:03:08Z,12.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-19T06:02:42Z,12.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/pages/week-5-daily-lectures?module_item_id=62449,show,2016-07-17T21:42:16Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/pages/practice-exams?module_item_id=62459,show,2016-07-17T21:41:30Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/pages/final-exam-information?module_item_id=62458,show,2016-07-17T21:41:28Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-17T21:40:59Z,37.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49375,show,2016-07-17T21:40:53Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49375/submissions,create,2016-07-17T21:40:53Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49375,show,2016-07-17T21:40:37Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-17T21:40:30Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-15T23:00:02Z,,174.77.32.245
105751,https://canvas.eee.uci.edu/courses/2230/files/748019/download?wrap=1,show,2016-07-15T19:55:10Z,,169.234.13.209
105751,https://canvas.eee.uci.edu/courses/2230/pages/week-4-daily-lectures?module_item_id=62440,show,2016-07-15T19:54:35Z,19.0,169.234.13.209
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49374/submissions/3600?preview=1&rand=889995,show,2016-07-15T06:52:55Z,,174.77.32.245
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49374/submissions/3600,show,2016-07-15T06:52:54Z,,174.77.32.245
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-15T06:52:45Z,21.0,174.77.32.245
105751,https://canvas.eee.uci.edu/courses/2230/files/748018/download?wrap=1,show,2016-07-15T04:56:00Z,,174.77.32.245
105751,https://ucirvine.instructure.com/api/v1/courses/2230/pages/week-2-checklist?per_page=30,show,2016-07-14T19:05:15Z,,169.234.64.134
105751,https://ucirvine.instructure.com/api/v1/courses/2230/pages/week-2-daily-lectures?per_page=30,show,2016-07-14T19:05:15Z,,169.234.64.134
105751,https://ucirvine.instructure.com/api/v1/courses/2230/pages/week-2-checklist?per_page=30,show,2016-07-14T19:04:23Z,,169.234.64.134
105751,https://ucirvine.instructure.com/api/v1/courses/2230/pages/week-2-daily-lectures?per_page=30,show,2016-07-14T19:04:17Z,,169.234.64.134
105751,https://canvas.eee.uci.edu/courses/2230/pages/reading-schedule?module_item_id=62397,show,2016-07-14T18:15:22Z,11.0,174.77.32.245
105751,https://canvas.eee.uci.edu/courses/2230/pages/week-4-daily-lectures?module_item_id=62440,show,2016-07-14T18:15:18Z,,174.77.32.245
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-14T18:14:37Z,33.0,174.77.32.245
105751,https://ucirvine.instructure.com/api/v1/courses/2230/pages/week-4-daily-lectures?per_page=30,show,2016-07-14T16:11:40Z,,174.77.35.162
105751,https://canvas.eee.uci.edu/courses/2230/files/748086/download?wrap=1,show,2016-07-14T08:07:23Z,,174.77.32.245
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49374/submissions/3600?preview=1&rand=235550,show,2016-07-13T23:27:47Z,,174.77.32.245
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49374/submissions/3600,show,2016-07-13T23:27:40Z,,174.77.32.245
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49374,show,2016-07-13T23:27:36Z,,174.77.32.245
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49374/submissions,create,2016-07-13T23:27:36Z,,174.77.32.245
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49374,show,2016-07-13T23:27:23Z,,174.77.32.245
105751,https://canvas.eee.uci.edu/courses/2230/files/748112/download?wrap=1,show,2016-07-13T19:59:28Z,,169.234.62.134
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49374,show,2016-07-13T19:59:20Z,,169.234.62.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-13T05:25:06Z,15.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27420?module_item_id=62139,show,2016-07-13T05:25:03Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/files/748085/download?wrap=1,show,2016-07-13T04:18:31Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-13T02:39:24Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49373?module_item_id=62433,show,2016-07-13T02:39:18Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-13T02:39:08Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-13T02:38:16Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/pages/week-4-daily-lectures?module_item_id=62440,show,2016-07-12T07:02:29Z,13.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/pages/reading-schedule?module_item_id=62397,show,2016-07-12T07:02:26Z,12.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-12T07:01:28Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/files/748016/download?wrap=1,show,2016-07-12T05:43:45Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/pages/week-4-daily-lectures?module_item_id=62440,show,2016-07-12T05:43:36Z,12.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-12T05:42:40Z,21.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/files/748111/download?wrap=1,show,2016-07-11T21:59:20Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748112/download?wrap=1,show,2016-07-11T21:59:18Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49375?module_item_id=62442,show,2016-07-11T21:59:15Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49374?module_item_id=62441,show,2016-07-11T21:59:13Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-11T21:58:53Z,,174.77.57.135
105751,https://ucirvine.instructure.com/api/v1/courses/2230/pages/week-3-checklist?per_page=30,show,2016-07-11T21:07:09Z,,169.234.57.72
105751,https://ucirvine.instructure.com/api/v1/courses/2230/pages/week-3-daily-lectures?per_page=30,show,2016-07-11T21:07:09Z,,169.234.57.72
105751,https://canvas.eee.uci.edu/courses/2230/files/742190?module_item_id=62039,show,2016-07-11T05:09:42Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-11T05:06:16Z,18.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-11T03:48:30Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49373,show,2016-07-11T03:48:22Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-10T08:01:40Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49373/submissions/3600?preview=1&rand=984535,show,2016-07-10T08:01:24Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49373/submissions/3600,show,2016-07-10T08:01:23Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49373,show,2016-07-10T08:01:17Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49373/submissions,create,2016-07-10T08:01:17Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49373,show,2016-07-10T07:59:29Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-10T07:59:25Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49372/submissions/3600?download=790692,show,2016-07-10T07:47:01Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49372/submissions/3600?preview=1&rand=297980,show,2016-07-10T07:46:57Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49372/submissions/3600,show,2016-07-10T07:46:56Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-10T07:46:38Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49373,show,2016-07-10T07:42:11Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-10T07:42:04Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49372/submissions/3600?preview=1&rand=193671,show,2016-07-10T06:18:37Z,18.0,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49372/submissions/3600,show,2016-07-10T06:18:36Z,13.0,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49372?module_item_id=62432,show,2016-07-10T06:18:04Z,,97.90.129.7
105751,https://ucirvine.instructure.com/api/v1/courses/2230/pages/week-3-daily-lectures?per_page=30,show,2016-07-09T22:02:26Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/files/748017/download?wrap=1,show,2016-07-09T00:49:27Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/pages/week-3-daily-lectures?module_item_id=62431,show,2016-07-09T00:49:13Z,13.0,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-09T00:49:07Z,11.0,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-08T19:57:24Z,32.0,169.234.55.237
105751,https://canvas.eee.uci.edu/courses/2230/pages/reading-schedule?module_item_id=62397,show,2016-07-08T18:29:01Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/pages/week-3-daily-lectures?module_item_id=62431,show,2016-07-08T18:28:54Z,18.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-08T18:27:11Z,27.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/files/748089/download?wrap=1,show,2016-07-08T05:00:26Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/pages/week-3-daily-lectures?module_item_id=62431,show,2016-07-08T04:59:59Z,13.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-07T06:58:48Z,14.0,174.77.32.245
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49372,show,2016-07-07T06:58:41Z,,174.77.32.245
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-07T06:58:04Z,,174.77.32.245
105751,https://canvas.eee.uci.edu/courses/2230/files/748088/download?wrap=1,show,2016-07-07T06:55:01Z,,174.77.32.245
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-07T00:36:23Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49372,show,2016-07-07T00:36:18Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49372/submissions,create,2016-07-07T00:36:18Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49372,show,2016-07-07T00:35:48Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/files/748084/download?wrap=1,show,2016-07-06T02:49:07Z,,174.77.35.134
105751,https://ucirvine.instructure.com/api/v1/courses/2230/pages/week-2-daily-lectures?per_page=30,show,2016-07-05T19:51:55Z,,169.234.69.150
105751,https://canvas.eee.uci.edu/courses/2230/files/748051/download?wrap=1,show,2016-07-05T01:44:22Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/pages/week-3-daily-lectures?module_item_id=62431,show,2016-07-05T01:42:14Z,18.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49374?module_item_id=62441,show,2016-07-05T01:37:51Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748122/download?wrap=1,show,2016-07-05T01:35:41Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748109/download?wrap=1,show,2016-07-05T01:35:39Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49373?module_item_id=62433,show,2016-07-05T01:35:35Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49372?module_item_id=62432,show,2016-07-05T01:35:33Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-05T01:35:27Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-05T01:26:25Z,20.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-05T01:25:51Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-04T02:04:11Z,19.0,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27421?module_item_id=62140,show,2016-07-04T02:03:50Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-04T02:03:36Z,,97.90.129.7
105751,https://ucirvine.instructure.com/api/v1/courses/2230/pages/week-2-checklist?per_page=30,show,2016-07-03T04:45:04Z,,97.90.129.7
105751,https://ucirvine.instructure.com/api/v1/courses/2230/pages/week-2-daily-lectures?per_page=30,show,2016-07-03T04:45:04Z,,97.90.129.7
105751,https://ucirvine.instructure.com/api/v1/courses/2230/pages/week-1-daily-lectures?per_page=30,show,2016-07-03T04:44:18Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-03T03:34:35Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49371/submissions/3600?preview=1&rand=471558,show,2016-07-03T03:34:11Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49371/submissions/3600,show,2016-07-03T03:34:10Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49371?module_item_id=62424,show,2016-07-03T03:34:00Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49371/submissions,create,2016-07-03T03:34:00Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49371?module_item_id=62424,show,2016-07-03T03:33:29Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/files/748090/download?wrap=1,show,2016-07-02T05:48:03Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49370?module_item_id=62423,show,2016-07-02T03:45:04Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/pages/reading-schedule?module_item_id=62397,show,2016-07-01T21:04:03Z,,169.234.55.125
105751,https://canvas.eee.uci.edu/courses/2230/pages/week-2-daily-lectures?module_item_id=62422,show,2016-07-01T21:03:55Z,,169.234.55.125
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-07-01T21:01:46Z,22.0,169.234.55.125
105751,https://canvas.eee.uci.edu/courses/2230/files/748050/download?wrap=1,show,2016-07-01T05:48:37Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49370/submissions,create,2016-06-29T22:43:19Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-29T22:39:08Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-29T22:38:31Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-29T18:34:31Z,11.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/pages/5-box-solution-format?module_item_id=62400,show,2016-06-29T06:32:07Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/files/748093/download?wrap=1,show,2016-06-29T05:08:32Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/pages/week-2-daily-lectures?module_item_id=62422,show,2016-06-29T04:36:40Z,18.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49375?module_item_id=62442,show,2016-06-28T04:51:30Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49374?module_item_id=62441,show,2016-06-28T04:51:28Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49373?module_item_id=62433,show,2016-06-28T04:51:14Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49372?module_item_id=62432,show,2016-06-28T04:51:13Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-28T04:51:02Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748041/download?wrap=1,show,2016-06-28T03:42:46Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748015/download?wrap=1,show,2016-06-28T03:39:04Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/pages/week-2-daily-lectures?module_item_id=62422,show,2016-06-28T03:34:11Z,35.0,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-28T03:34:02Z,11.0,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-28T00:34:22Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49369?module_item_id=62415,show,2016-06-28T00:33:34Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49369?module_item_id=62415,show,2016-06-27T21:03:06Z,,169.234.21.71
105751,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27421?module_item_id=62140,show,2016-06-27T20:35:47Z,25.0,169.234.21.71
105751,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27420?module_item_id=62139,show,2016-06-27T20:34:42Z,,169.234.21.71
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49368?module_item_id=62414,show,2016-06-27T20:31:08Z,,169.234.21.71
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-27T05:47:03Z,15.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27477?module_item_id=62416,show,2016-06-27T05:46:26Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-26T22:14:40Z,,174.77.35.134
