roster_randomid,url,action,created_at,interaction_seconds,remote_ip
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-07-18T02:08:39Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/assignments/49372/submissions/11512?preview=1&rand=433531,show,2016-07-18T02:08:25Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/assignments/49372/submissions/11512,show,2016-07-18T02:08:24Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-07-18T02:07:59Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/assignments/49373/submissions/11512?preview=1&rand=363004,show,2016-07-18T02:07:58Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/assignments/49373/submissions/11512,show,2016-07-18T02:07:56Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-07-18T02:07:46Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/files/748111/download?wrap=1,show,2016-07-18T00:24:24Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/assignments/49375,show,2016-07-18T00:23:46Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-07-18T00:16:12Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/files/748104?module_item_id=62420,show,2016-07-17T21:09:56Z,13.0,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-07-17T21:09:50Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/files/748068/download?wrap=1,show,2016-07-17T20:57:25Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/assignments/49369?module_item_id=62415,show,2016-07-17T20:57:19Z,11.0,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-07-17T20:57:16Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/files/748012/download?wrap=1,show,2016-07-17T20:56:47Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/assignments/49368?module_item_id=62414,show,2016-07-17T20:56:38Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-07-17T20:56:30Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/pages/reading-schedule?module_item_id=62397,show,2016-07-17T05:36:12Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-07-17T05:36:06Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/files/742190?module_item_id=62039,show,2016-07-17T05:35:52Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-07-17T05:35:47Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/files/748014?module_item_id=62417,show,2016-07-17T04:28:37Z,19.0,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27490,show,2016-07-17T04:27:49Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/announcements,index,2016-07-17T04:27:04Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-07-17T04:25:23Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-07-17T04:24:37Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-07-17T04:24:21Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/files/747534/download?wrap=1,show,2016-07-17T04:23:54Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/pages/list-of-important-concepts?module_item_id=62386,show,2016-07-17T04:23:40Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-07-17T04:23:33Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/pages/reading-schedule?module_item_id=62397,show,2016-07-17T04:23:22Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-07-17T04:23:17Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/files/742190?module_item_id=62039,show,2016-07-17T04:22:47Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-07-17T04:22:17Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-07-17T04:21:59Z,14.0,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/files/748014?module_item_id=62417,show,2016-07-17T04:21:32Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-07-17T04:21:25Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/files/748099?module_item_id=62426,show,2016-07-17T04:20:59Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-07-17T04:20:42Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27480?module_item_id=62443,show,2016-07-17T04:20:14Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-07-17T04:20:10Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27481?module_item_id=62453,show,2016-07-17T04:20:08Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-07-17T04:20:03Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/pages/week-5-daily-lectures?module_item_id=62449,show,2016-07-17T03:49:20Z,11.0,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-07-17T03:49:14Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/pages/week-4-daily-lectures?module_item_id=62440,show,2016-07-17T03:49:05Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-07-17T03:48:54Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/announcements,index,2016-07-16T05:05:24Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-07-16T05:05:12Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230/pages/week-4-daily-lectures?module_item_id=62440,show,2016-07-16T05:04:43Z,,70.187.187.85
104500,https://canvas.eee.uci.edu/courses/2230,show,2016-07-16T05:04:33Z,,70.187.187.85
